"entryYr","yr","stk","prod","ets","pinkCatch","soxCatch","pc2","pc2Prime","sst","sstPrime","pdoPrime","pdo","npgo","npgoPrime","ALPI"
1962,1964,1,2.84564118774867,0.002319,90581520,19932180,0.315954583333333,0.77146825,8.38595394736842,6.71308026315789,-1.0325,-0.77,0.541666666666667,0.4375,0.74
1963,1965,1,3.11349972968499,0.018543,40694670,59540980,0.530629166666667,1.082718,8.37031754385965,6.60620394736842,-0.2,-0.314166666666667,-0.836666666666667,-0.9525,-1.62
1964,1966,1,2.12858560046315,0.01009,80102600,30146710,0.0139171666666667,0.55501775,8.30857719298246,6.66396184210526,-0.4,-0.459166666666667,-0.955,-1.2275,-1.88
1965,1967,1,2.83486325177052,0.019949,13118440,17152800,0.494601416666667,1.15974825,8.76250745614035,7.13386315789474,-1.1225,-0.734166666666667,-0.699166666666667,-1.065,-0.17
1966,1968,1,2.05134528879437,0.00134,89453210,16259310,0.0151763333333333,0.73631575,8.43302236842105,6.95113026315789,-0.555,-0.403333333333333,-0.851666666666667,-1.0225,-0.4
1967,1969,1,2.72651716031413,0.089746,51534760,22833640,-0.0808208333333333,-0.12274875,8.23056885964912,6.27850263157895,-0.0625,-0.0983333333333333,-0.386666666666667,-0.445,-2.72
1968,1970,1,1.85761333423863,0.028206,62294700,55267850,-0.0719541666666667,-0.38517225,8.38791798245614,6.82109868421053,0.3325,-0.3975,0.0616666666666667,0.055,3.69
1969,1971,1,1.61786206722105,0.08544,47056750,28359230,0.698331666666667,0.92797725,7.75293903508772,5.93664078947368,-1.5925,-1.29083333333333,0.380833333333333,0.55,-2.25
1970,1972,1,2.03336161474684,0.004219,31840770,13179230,1.05437466666667,1.70403675,8.11499342105263,6.24496052631579,-1.795,-0.921666666666667,-0.66,-0.72,-4.51
1971,1973,1,1.51852660665125,0.295915,19601020,8980400,-0.261576166666667,-0.00445499999999999,7.93043377192982,6.41839868421053,-0.73,-0.804166666666667,0.126666666666667,0.16,-1.62
1972,1974,1,1.33719734694097,0.038013,19717160,9756660,0.1355325,0.5354645,8.410875,6.39566710526316,-0.5025,-0.336666666666667,-0.01,0.0075,1.04
1973,1975,1,1.45496891047561,0.052052,25967540,14906780,-0.00657275,0.23962275,7.89276842105263,6.17010921052632,-0.9975,-1.10166666666667,0.799166666666667,0.6375,-1.84
1974,1976,1,1.0255557835646,0.011431,49501700,23566700,-0.975766916666667,-0.04394325,7.87392368421053,6.03363815789474,-0.8,0.00833333333333333,1.86333333333333,2.0925,-1.12
1975,1977,1,2.17481106466025,0.086551,57173700,24920240,-0.529971416666667,-0.640759,8.63719210526316,6.89376315789474,0.4375,0.230833333333333,1.24833333333333,1.2725,3.03
1976,1978,1,0.710873230466627,0.035786,107629260,36276740,-0.47136275,-0.87909275,8.5510552631579,6.89870657894737,0.92,0.235833333333333,0.503333333333333,0.51,2.32
1977,1979,1,0.441515136129919,0.069277,100271200,57445310,-0.31083675,0.0467065,8.96501052631579,7.22344342105263,0.6125,0.335,-0.735,-0.815,-0.99
1978,1980,1,1.61355655389897,0.012648,126563930,66615210,-0.35483825,-0.67495825,8.46378333333333,6.74428815789474,0.89,0.6025,-0.748333333333333,-0.5275,1.67
1979,1981,1,1.0445674646409,0.123195,120033290,72685970,-0.644707833333333,-1.1189445,8.82474605263158,7.32724736842105,1.47,0.918333333333333,-0.2225,-0.2775,5.09
1980,1982,1,2.00412225695179,0.003749,129656660,57663850,0.18777725,0.86089,8.24718333333333,6.51119342105263,-0.34,0.114166666666667,-0.686666666666667,-0.8825,-3.21
1981,1983,1,2.21950331851035,0.020443,120674100,105450980,-1.04904433333333,-1.32402,8.85296403508772,7.31431184210526,2.035,1.64833333333333,-0.0933333333333333,-0.2775,6.69
1982,1984,1,1.78523357028433,0.040202,152480530,76702110,-0.57361175,-0.692157,8.76516710526316,7.09428815789474,1.1925,0.8375,0.62,0.9,1.68
1983,1985,1,1.72313179041409,0.215698,180679220,77968960,0.48987125,-0.00105974999999999,8.58830263157895,6.56744868421053,0.235,0.449166666666667,-0.3925,0.1675,-1.64
1984,1986,1,1.67439907384599,0.027352,154639790,64415070,0.00973933333333333,-0.0713145,8.9165149122807,6.94752763157895,1.445,1.23916666666667,-0.734166666666667,-0.6525,5.2
1985,1987,1,1.35720382637843,0.135361,92973780,70859570,-1.54748666666667,-1.24994875,8.57997368421053,6.96788815789474,1.71,1.82083333333333,0.429166666666667,0.355,3.62
1986,1988,1,0.779178922451758,0.174002,100715210,60076000,-1.53446141666667,-1.71514475,8.25540350877193,6.56655263157895,1.075,0.531666666666667,1.32416666666667,1.515,1.21
1987,1989,1,1.13546985509352,0.365639,193738080,88278940,0.261340083333333,-0.06580675,8.78546447368421,6.7550802631579,-0.08,-0.179166666666667,0.610833333333333,0.7025,-2.68
1988,1990,1,0.575924921975918,0.093371,176416460,105385520,0.515572333333333,0.21634875,8.77868464912281,7.05528684210526,0.1325,-0.355833333333333,-0.2025,0.18,-0.87
1989,1991,1,0.0424803672965474,0.138286,256678720,89293030,0.995795416666667,1.4996075,8.92748464912281,7.14373552631579,-0.9325,-0.419166666666667,-0.498333333333333,-0.3675,0.45
1990,1992,1,0.54194976943143,0.05838,121036070,116565020,0.0784719166666667,0.521796,8.87683201754386,7.38718552631579,1.055,0.928333333333333,-1.09583333333333,-1.35,2.14
1991,1993,1,0.982517012161211,0.679396,219586490,128625220,-0.0141966666666667,-0.19371375,9.17213421052632,7.38329078947368,1.61,1.41666666666667,-1.90166666666667,-1.3175,-0.94
1992,1994,1,0.0835538593916345,0.026703,232699290,104839320,0.59887475,0.04592525,8.9946100877193,7.35500394736842,0.885,-0.151666666666667,-1.21166666666667,-1.055,-0.63
1993,1995,1,0.562294742329818,0.108053,256653510,127063860,-0.16020225,-0.06013575,8.69613903508772,6.88428157894737,1.0775,0.6425,-1.03833333333333,-1.605,1.59
1994,1996,1,1.71806278230335,0.083274,195674540,100547700,0.760865416666667,0.7136115,8.88469736842105,7.38584473684211,1.4375,0.640833333333333,-0.971666666666667,-0.98,0.86
1995,1997,1,-0.385925184561556,0.216779,143898240,62173380,-0.0405519166666667,0.4869855,9.29799254385965,7.52632236842105,1.5725,1.46083333333333,-0.658333333333333,-0.7375,0.49
1996,1998,1,0.454043563196446,0.018221,209559090,45446020,-0.50994525,-0.7094895,8.83199912280702,7.33244210526316,1.095,0.245833333333333,0.544166666666667,0.4525,4.58
1997,1999,1,0.380952849251005,0.020883,292188610,89358100,-0.4580415,-0.52174,8.02687061403509,6.10373552631579,-0.68,-1.06333333333333,1.51416666666667,1.7825,0.13
1998,2000,1,0.536134499432153,0.079487,150345560,66939670,0.0113338333333333,-0.75923875,8.6173447368421,6.71398157894737,0.0375,-0.59,1.885,2.21,0.26
1999,2001,1,0.461939598497077,0.158779,255703170,53046850,-0.558821333333333,-1.09048225,8.44987587719298,6.78390526315789,-0.1575,-0.5625,2.08,2.2225,1.5
2000,2002,1,0.0341177414855604,0.023742,174621690,44420500,-0.279558,0.14997325,8.92188815789474,6.94761710526316,-0.4325,0.220833333333333,1.47333333333333,1.3775,-0.37
2001,2003,1,-0.23853502256809,0.012718,248485540,61824580,-0.867155666666667,-1.0431685,9.00860921052632,7.28498815789474,1.065,0.969166666666667,0.958333333333333,1.0725,2.8
2002,2004,1,1.43195571331306,0.008948,199867580,89690520,0.160877083333333,-0.313549,9.14279210526316,7.35729210526316,0.525,0.345,0.210833333333333,0.375,2.83
2003,2005,1,-0.151666399765324,0.097771,322503820,86775580,0.319264166666667,-0.000276750000000003,9.38605833333333,7.93380657894737,1.355,0.375,-1.38,-1.3125,0.9
2004,2006,1,1.20300124931077,0.032016,145642670,83297130,0.4109765,-0.0443465,8.62094035087719,6.80433684210526,0.4925,0.190833333333333,-0.555833333333333,-0.3825,0.37
2005,2007,1,0.846169586403672,0.00459,288174400,94936380,-0.0261203333333333,-0.012115,8.29364078947368,6.35093157894737,-0.0525,-0.195833333333333,0.593333333333333,0.4075,0.55
2006,2008,1,1.99431490167397,0.026262,168179230,78196300,0.4448555,0.27582025,8.00386710526316,6.13212763157895,-1.235,-1.2925,1.45666666666667,1.4475,-1.1
2007,2009,1,1.55187985886811,0.042983,194410920,86660980,0.60462975,1.447528,8.3715600877193,6.70554868421053,-1.1075,-0.6125,0.735,0.4175,-3.96
2008,2010,1,1.37189077174328,0.055378,215363970,82587910,-0.245291,-0.55974675,8.48084824561404,6.62697894736842,0.405,-0.3125,1.37083333333333,1.485,4.08
1948,1950,2,2.32787640799364,0.003869,19974002,14374000,0.7174285,1.03326975,8.05403114035088,6.30022894736842,-1.5825,-1.81,-0.766666666666667,-0.76,-1.93
1949,1951,2,3.13301473315297,0.002774,56852260,19305620,0.6478665,0.89307975,8.49974692982456,6.35879473684211,-0.9,-0.769166666666667,-0.96,-0.91,-1.83
1950,1952,2,4.79380409804327,3.29e-05,39723150,33858330,0.8287015,1.360609,8.39068421052632,6.45325657894737,-1.0275,-0.865833333333333,-0.64,-0.675,-2.87
1951,1953,2,2.22482513636893,0.167574,31341920,23585290,-0.293140666666667,-0.40295,8.40827324561404,6.58963289473684,-0.0875,-0.156666666666667,1.0825,1.2,2.2
1952,1954,2,3.24282577125288,0.005388,45780940,19278740,-0.0640175,0.0970695,8.50023070175439,6.50329078947368,-0.2175,-0.290833333333333,0.206666666666667,-0.0675,-2.32
1953,1955,2,1.96490328812459,0.007197,49649860,17421120,0.60204975,0.41691725,8.19854122807017,6.39219473684211,-1.72,-1.94833333333333,-0.0758333333333333,0.015,-2.62
1954,1956,2,4.01598181713617,0.000831,52841260,29566720,0.695884666666667,0.60312625,8.2941298245614,6.52609078947368,-1.96,-1.80416666666667,0.0683333333333333,0.1475,-4.68
1955,1957,2,0.961804685481359,0.508285,27508230,19781680,0.718662666666667,1.38341775,9.27612280701754,7.50844473684211,0.445,0.2275,-1.14916666666667,-1.2025,-1.6
1956,1958,2,0.839391672813034,0.023619,52198580,12208390,-0.732347916666667,-0.50357175,8.99038771929825,7.66192368421053,0.98,0.643333333333333,-0.546666666666667,-0.86,2.12
1957,1959,2,-0.0779175740529427,0.007991,21860770,16153140,-0.2245305,-0.28601875,8.68709956140351,6.98430131578947,-0.075,-0.0266666666666667,-0.204166666666667,-0.4125,-2.16
1958,1960,2,1.42498698248104,0.002313,32158610,35667920,-1.01624241666667,-1.19397875,8.37283421052632,6.56652763157895,0.3575,0.0575,0.7475,0.72,-0.35
1959,1961,2,0.883663775035085,0.321547,43011540,32162610,-0.374517,-1.17328925,8.58871535087719,6.78894473684211,-0.06,-0.8175,0.97,1.3275,2.92
1960,1962,2,1.05383354478294,0.015711,87727670,18593370,0.819535833333333,0.99415825,8.76547850877193,7.01773026315789,-1.265,-1.15833333333333,-0.0933333333333333,-0.53,-1.63
1961,1963,2,1.61226371218681,0.002403,68551300,12430800,0.7484985,1.166909,9.04136622807018,7.3499,-0.62,-0.685833333333333,-0.235,-0.765,2.32
1962,1964,2,0.53508835993921,0.001816,90581520,19932180,0.315954583333333,0.77146825,8.38595394736842,6.71308026315789,-1.0325,-0.77,0.541666666666667,0.4375,0.74
1963,1965,2,1.71730179309017,0.201891,40694670,59540980,0.530629166666667,1.082718,8.37031754385965,6.60620394736842,-0.2,-0.314166666666667,-0.836666666666667,-0.9525,-1.62
1964,1966,2,2.2274420826857,0.007986,80102600,30146710,0.0139171666666667,0.55501775,8.30857719298246,6.66396184210526,-0.4,-0.459166666666667,-0.955,-1.2275,-1.88
1965,1967,2,2.36849364295533,0.00155,13118440,17152800,0.494601416666667,1.15974825,8.76250745614035,7.13386315789474,-1.1225,-0.734166666666667,-0.699166666666667,-1.065,-0.17
1966,1968,2,4.47922363766066,0.000355,89453210,16259310,0.0151763333333333,0.73631575,8.43302236842105,6.95113026315789,-0.555,-0.403333333333333,-0.851666666666667,-1.0225,-0.4
1967,1969,2,2.12135259049248,0.194852,51534760,22833640,-0.0808208333333333,-0.12274875,8.23056885964912,6.27850263157895,-0.0625,-0.0983333333333333,-0.386666666666667,-0.445,-2.72
1968,1970,2,1.57254808609447,0.0147,62294700,55267850,-0.0719541666666667,-0.38517225,8.38791798245614,6.82109868421053,0.3325,-0.3975,0.0616666666666667,0.055,3.69
1969,1971,2,3.84427897892205,0.001429,47056750,28359230,0.698331666666667,0.92797725,7.75293903508772,5.93664078947368,-1.5925,-1.29083333333333,0.380833333333333,0.55,-2.25
1970,1972,2,0.938571648739214,0.007341,31840770,13179230,1.05437466666667,1.70403675,8.11499342105263,6.24496052631579,-1.795,-0.921666666666667,-0.66,-0.72,-4.51
1971,1973,2,1.16945103402213,0.206276,19601020,8980400,-0.261576166666667,-0.00445499999999999,7.93043377192982,6.41839868421053,-0.73,-0.804166666666667,0.126666666666667,0.16,-1.62
1972,1974,2,1.29600864927683,0.013877,19717160,9756660,0.1355325,0.5354645,8.410875,6.39566710526316,-0.5025,-0.336666666666667,-0.01,0.0075,1.04
1973,1975,2,2.94956561809908,0.011264,25967540,14906780,-0.00657275,0.23962275,7.89276842105263,6.17010921052632,-0.9975,-1.10166666666667,0.799166666666667,0.6375,-1.84
1974,1976,2,0.169998872067282,0.002817,49501700,23566700,-0.975766916666667,-0.04394325,7.87392368421053,6.03363815789474,-0.8,0.00833333333333333,1.86333333333333,2.0925,-1.12
1975,1977,2,2.24486209331467,0.143842,57173700,24920240,-0.529971416666667,-0.640759,8.63719210526316,6.89376315789474,0.4375,0.230833333333333,1.24833333333333,1.2725,3.03
1976,1978,2,1.83050048072341,0.012738,107629260,36276740,-0.47136275,-0.87909275,8.5510552631579,6.89870657894737,0.92,0.235833333333333,0.503333333333333,0.51,2.32
1977,1979,2,-1.53833769052458,0.031918,100271200,57445310,-0.31083675,0.0467065,8.96501052631579,7.22344342105263,0.6125,0.335,-0.735,-0.815,-0.99
1978,1980,2,3.65584892843745,0.000554,126563930,66615210,-0.35483825,-0.67495825,8.46378333333333,6.74428815789474,0.89,0.6025,-0.748333333333333,-0.5275,1.67
1979,1981,2,2.18220446615073,0.229409,120033290,72685970,-0.644707833333333,-1.1189445,8.82474605263158,7.32724736842105,1.47,0.918333333333333,-0.2225,-0.2775,5.09
1980,1982,2,1.29181776385234,0.016758,129656660,57663850,0.18777725,0.86089,8.24718333333333,6.51119342105263,-0.34,0.114166666666667,-0.686666666666667,-0.8825,-3.21
1981,1983,2,2.0763200229802,0.002246,120674100,105450980,-1.04904433333333,-1.32402,8.85296403508772,7.31431184210526,2.035,1.64833333333333,-0.0933333333333333,-0.2775,6.69
1982,1984,2,2.48544939064257,0.001228,152480530,76702110,-0.57361175,-0.692157,8.76516710526316,7.09428815789474,1.1925,0.8375,0.62,0.9,1.68
1983,1985,2,2.58150645160171,0.265387,180679220,77968960,0.48987125,-0.00105974999999999,8.58830263157895,6.56744868421053,0.235,0.449166666666667,-0.3925,0.1675,-1.64
1984,1986,2,3.4164385713028,0.026807,154639790,64415070,0.00973933333333333,-0.0713145,8.9165149122807,6.94752763157895,1.445,1.23916666666667,-0.734166666666667,-0.6525,5.2
1985,1987,2,4.26963693652188,0.005316,92973780,70859570,-1.54748666666667,-1.24994875,8.57997368421053,6.96788815789474,1.71,1.82083333333333,0.429166666666667,0.355,3.62
1986,1988,2,3.38516647861677,0.007072,100715210,60076000,-1.53446141666667,-1.71514475,8.25540350877193,6.56655263157895,1.075,0.531666666666667,1.32416666666667,1.515,1.21
1987,1989,2,2.2316008848111,0.571901,193738080,88278940,0.261340083333333,-0.06580675,8.78546447368421,6.7550802631579,-0.08,-0.179166666666667,0.610833333333333,0.7025,-2.68
1988,1990,2,0.724918141530919,0.188795,176416460,105385520,0.515572333333333,0.21634875,8.77868464912281,7.05528684210526,0.1325,-0.355833333333333,-0.2025,0.18,-0.87
1989,1991,2,0.354678416684807,0.07686,256678720,89293030,0.995795416666667,1.4996075,8.92748464912281,7.14373552631579,-0.9325,-0.419166666666667,-0.498333333333333,-0.3675,0.45
1990,1992,2,1.93714506481367,0.019513,121036070,116565020,0.0784719166666667,0.521796,8.87683201754386,7.38718552631579,1.055,0.928333333333333,-1.09583333333333,-1.35,2.14
1991,1993,2,0.738285925888381,1.79906,219586490,128625220,-0.0141966666666667,-0.19371375,9.17213421052632,7.38329078947368,1.61,1.41666666666667,-1.90166666666667,-1.3175,-0.94
1992,1994,2,0.432450172242369,0.074911,232699290,104839320,0.59887475,0.04592525,8.9946100877193,7.35500394736842,0.885,-0.151666666666667,-1.21166666666667,-1.055,-0.63
1993,1995,2,1.3568055465345,0.034362,256653510,127063860,-0.16020225,-0.06013575,8.69613903508772,6.88428157894737,1.0775,0.6425,-1.03833333333333,-1.605,1.59
1994,1996,2,2.95221596474642,0.053425,195674540,100547700,0.760865416666667,0.7136115,8.88469736842105,7.38584473684211,1.4375,0.640833333333333,-0.971666666666667,-0.98,0.86
1995,1997,2,-0.616140141081188,0.797917,143898240,62173380,-0.0405519166666667,0.4869855,9.29799254385965,7.52632236842105,1.5725,1.46083333333333,-0.658333333333333,-0.7375,0.49
1996,1998,2,0.711911041777489,0.136054,209559090,45446020,-0.50994525,-0.7094895,8.83199912280702,7.33244210526316,1.095,0.245833333333333,0.544166666666667,0.4525,4.58
1997,1999,2,0.810754362436422,0.059398,292188610,89358100,-0.4580415,-0.52174,8.02687061403509,6.10373552631579,-0.68,-1.06333333333333,1.51416666666667,1.7825,0.13
1998,2000,2,0.728011865057014,0.440831,150345560,66939670,0.0113338333333333,-0.75923875,8.6173447368421,6.71398157894737,0.0375,-0.59,1.885,2.21,0.26
1999,2001,2,0.402232932132005,0.337986,255703170,53046850,-0.558821333333333,-1.09048225,8.44987587719298,6.78390526315789,-0.1575,-0.5625,2.08,2.2225,1.5
2000,2002,2,1.29874588669237,0.034369,174621690,44420500,-0.279558,0.14997325,8.92188815789474,6.94761710526316,-0.4325,0.220833333333333,1.47333333333333,1.3775,-0.37
2001,2003,2,-0.517277701883641,0.03654,248485540,61824580,-0.867155666666667,-1.0431685,9.00860921052632,7.28498815789474,1.065,0.969166666666667,0.958333333333333,1.0725,2.8
2002,2004,2,1.22386078869422,0.083204,199867580,89690520,0.160877083333333,-0.313549,9.14279210526316,7.35729210526316,0.525,0.345,0.210833333333333,0.375,2.83
2003,2005,2,-0.894222638280232,0.292637,322503820,86775580,0.319264166666667,-0.000276750000000003,9.38605833333333,7.93380657894737,1.355,0.375,-1.38,-1.3125,0.9
2004,2006,2,1.86266677515809,0.0271,145642670,83297130,0.4109765,-0.0443465,8.62094035087719,6.80433684210526,0.4925,0.190833333333333,-0.555833333333333,-0.3825,0.37
2005,2007,2,0.532695400401396,0.008067,288174400,94936380,-0.0261203333333333,-0.012115,8.29364078947368,6.35093157894737,-0.0525,-0.195833333333333,0.593333333333333,0.4075,0.55
2006,2008,2,0.500532965693419,0.115325,168179230,78196300,0.4448555,0.27582025,8.00386710526316,6.13212763157895,-1.235,-1.2925,1.45666666666667,1.4475,-1.1
2007,2009,2,0.987812557099605,0.085806,194410920,86660980,0.60462975,1.447528,8.3715600877193,6.70554868421053,-1.1075,-0.6125,0.735,0.4175,-3.96
2008,2010,2,0.840515599829123,0.07373,215363970,82587910,-0.245291,-0.55974675,8.48084824561404,6.62697894736842,0.405,-0.3125,1.37083333333333,1.485,4.08
1948,1950,3,1.97403438755351,0.130439,19974002,14374000,0.7174285,1.03326975,8.05403114035088,6.30022894736842,-1.5825,-1.81,-0.766666666666667,-0.76,-1.93
1949,1951,3,1.62049433673507,0.090072,56852260,19305620,0.6478665,0.89307975,8.49974692982456,6.35879473684211,-0.9,-0.769166666666667,-0.96,-0.91,-1.83
1950,1952,3,1.03772254684081,0.039217,39723150,33858330,0.8287015,1.360609,8.39068421052632,6.45325657894737,-1.0275,-0.865833333333333,-0.64,-0.675,-2.87
1951,1953,3,1.44947900180349,0.040894,31341920,23585290,-0.293140666666667,-0.40295,8.40827324561404,6.58963289473684,-0.0875,-0.156666666666667,1.0825,1.2,2.2
1952,1954,3,2.18357098816848,0.136439,45780940,19278740,-0.0640175,0.0970695,8.50023070175439,6.50329078947368,-0.2175,-0.290833333333333,0.206666666666667,-0.0675,-2.32
1953,1955,3,2.53822470272702,0.049758,49649860,17421120,0.60204975,0.41691725,8.19854122807017,6.39219473684211,-1.72,-1.94833333333333,-0.0758333333333333,0.015,-2.62
1954,1956,3,1.90425829651857,0.036747,52841260,29566720,0.695884666666667,0.60312625,8.2941298245614,6.52609078947368,-1.96,-1.80416666666667,0.0683333333333333,0.1475,-4.68
1955,1957,3,1.43381559816528,0.036199,27508230,19781680,0.718662666666667,1.38341775,9.27612280701754,7.50844473684211,0.445,0.2275,-1.14916666666667,-1.2025,-1.6
1956,1958,3,1.11546620418881,0.11159,52198580,12208390,-0.732347916666667,-0.50357175,8.99038771929825,7.66192368421053,0.98,0.643333333333333,-0.546666666666667,-0.86,2.12
1957,1959,3,1.93427370886996,0.078251,21860770,16153140,-0.2245305,-0.28601875,8.68709956140351,6.98430131578947,-0.075,-0.0266666666666667,-0.204166666666667,-0.4125,-2.16
1958,1960,3,1.46743788478553,0.037923,32158610,35667920,-1.01624241666667,-1.19397875,8.37283421052632,6.56652763157895,0.3575,0.0575,0.7475,0.72,-0.35
1959,1961,3,1.48562613075073,0.033366,43011540,32162610,-0.374517,-1.17328925,8.58871535087719,6.78894473684211,-0.06,-0.8175,0.97,1.3275,2.92
1960,1962,3,1.94740743995202,0.084089,87727670,18593370,0.819535833333333,0.99415825,8.76547850877193,7.01773026315789,-1.265,-1.15833333333333,-0.0933333333333333,-0.53,-1.63
1961,1963,3,2.23702243873368,0.077725,68551300,12430800,0.7484985,1.166909,9.04136622807018,7.3499,-0.62,-0.685833333333333,-0.235,-0.765,2.32
1962,1964,3,1.77295925306424,0.030202,90581520,19932180,0.315954583333333,0.77146825,8.38595394736842,6.71308026315789,-1.0325,-0.77,0.541666666666667,0.4375,0.74
1963,1965,3,1.85146260284517,0.038255,40694670,59540980,0.530629166666667,1.082718,8.37031754385965,6.60620394736842,-0.2,-0.314166666666667,-0.836666666666667,-0.9525,-1.62
1964,1966,3,1.32470818584527,0.095692,80102600,30146710,0.0139171666666667,0.55501775,8.30857719298246,6.66396184210526,-0.4,-0.459166666666667,-0.955,-1.2275,-1.88
1965,1967,3,2.30339192274223,0.055008,13118440,17152800,0.494601416666667,1.15974825,8.76250745614035,7.13386315789474,-1.1225,-0.734166666666667,-0.699166666666667,-1.065,-0.17
1966,1968,3,1.57225519833493,0.026948,89453210,16259310,0.0151763333333333,0.73631575,8.43302236842105,6.95113026315789,-0.555,-0.403333333333333,-0.851666666666667,-1.0225,-0.4
1967,1969,3,1.74283110852319,0.044324,51534760,22833640,-0.0808208333333333,-0.12274875,8.23056885964912,6.27850263157895,-0.0625,-0.0983333333333333,-0.386666666666667,-0.445,-2.72
1968,1970,3,1.71994794500549,0.041923,62294700,55267850,-0.0719541666666667,-0.38517225,8.38791798245614,6.82109868421053,0.3325,-0.3975,0.0616666666666667,0.055,3.69
1969,1971,3,2.58021486594147,0.03858,47056750,28359230,0.698331666666667,0.92797725,7.75293903508772,5.93664078947368,-1.5925,-1.29083333333333,0.380833333333333,0.55,-2.25
1970,1972,3,3.06387502917043,0.03532,31840770,13179230,1.05437466666667,1.70403675,8.11499342105263,6.24496052631579,-1.795,-0.921666666666667,-0.66,-0.72,-4.51
1971,1973,3,1.07277919455405,0.029383,19601020,8980400,-0.261576166666667,-0.00445499999999999,7.93043377192982,6.41839868421053,-0.73,-0.804166666666667,0.126666666666667,0.16,-1.62
1972,1974,3,2.02501304267689,0.040008,19717160,9756660,0.1355325,0.5354645,8.410875,6.39566710526316,-0.5025,-0.336666666666667,-0.01,0.0075,1.04
1973,1975,3,2.83202112738577,0.111969,25967540,14906780,-0.00657275,0.23962275,7.89276842105263,6.17010921052632,-0.9975,-1.10166666666667,0.799166666666667,0.6375,-1.84
1974,1976,3,0.638159168636439,0.129085,49501700,23566700,-0.975766916666667,-0.04394325,7.87392368421053,6.03363815789474,-0.8,0.00833333333333333,1.86333333333333,2.0925,-1.12
1975,1977,3,2.56938522580525,0.020348,57173700,24920240,-0.529971416666667,-0.640759,8.63719210526316,6.89376315789474,0.4375,0.230833333333333,1.24833333333333,1.2725,3.03
1976,1978,3,2.03151234307024,0.05736,107629260,36276740,-0.47136275,-0.87909275,8.5510552631579,6.89870657894737,0.92,0.235833333333333,0.503333333333333,0.51,2.32
1977,1979,3,0.839000170232484,0.269624,100271200,57445310,-0.31083675,0.0467065,8.96501052631579,7.22344342105263,0.6125,0.335,-0.735,-0.815,-0.99
1978,1980,3,2.66802438686587,0.052417,126563930,66615210,-0.35483825,-0.67495825,8.46378333333333,6.74428815789474,0.89,0.6025,-0.748333333333333,-0.5275,1.67
1979,1981,3,2.61044622158426,0.021014,120033290,72685970,-0.644707833333333,-1.1189445,8.82474605263158,7.32724736842105,1.47,0.918333333333333,-0.2225,-0.2775,5.09
1980,1982,3,1.73755794658545,0.06295,129656660,57663850,0.18777725,0.86089,8.24718333333333,6.51119342105263,-0.34,0.114166666666667,-0.686666666666667,-0.8825,-3.21
1981,1983,3,2.41994773320419,0.111823,120674100,105450980,-1.04904433333333,-1.32402,8.85296403508772,7.31431184210526,2.035,1.64833333333333,-0.0933333333333333,-0.2775,6.69
1982,1984,3,2.82965063233359,0.059694,152480530,76702110,-0.57361175,-0.692157,8.76516710526316,7.09428815789474,1.1925,0.8375,0.62,0.9,1.68
1983,1985,3,1.16516305500814,0.040151,180679220,77968960,0.48987125,-0.00105974999999999,8.58830263157895,6.56744868421053,0.235,0.449166666666667,-0.3925,0.1675,-1.64
1984,1986,3,2.01560630866565,0.07486,154639790,64415070,0.00973933333333333,-0.0713145,8.9165149122807,6.94752763157895,1.445,1.23916666666667,-0.734166666666667,-0.6525,5.2
1985,1987,3,0.862175069211703,0.183961,92973780,70859570,-1.54748666666667,-1.24994875,8.57997368421053,6.96788815789474,1.71,1.82083333333333,0.429166666666667,0.355,3.62
1986,1988,3,1.08968902355128,0.333462,100715210,60076000,-1.53446141666667,-1.71514475,8.25540350877193,6.56655263157895,1.075,0.531666666666667,1.32416666666667,1.515,1.21
1987,1989,3,1.74686439071324,0.038749,193738080,88278940,0.261340083333333,-0.06580675,8.78546447368421,6.7550802631579,-0.08,-0.179166666666667,0.610833333333333,0.7025,-2.68
1988,1990,3,2.32194047434824,0.093359,176416460,105385520,0.515572333333333,0.21634875,8.77868464912281,7.05528684210526,0.1325,-0.355833333333333,-0.2025,0.18,-0.87
1989,1991,3,1.27220534824141,0.094311,256678720,89293030,0.995795416666667,1.4996075,8.92748464912281,7.14373552631579,-0.9325,-0.419166666666667,-0.498333333333333,-0.3675,0.45
1990,1992,3,2.18853322200795,0.097338,121036070,116565020,0.0784719166666667,0.521796,8.87683201754386,7.38718552631579,1.055,0.928333333333333,-1.09583333333333,-1.35,2.14
1991,1993,3,1.26299118745432,0.087626,219586490,128625220,-0.0141966666666667,-0.19371375,9.17213421052632,7.38329078947368,1.61,1.41666666666667,-1.90166666666667,-1.3175,-0.94
1992,1994,3,1.71327914153059,0.12298,232699290,104839320,0.59887475,0.04592525,8.9946100877193,7.35500394736842,0.885,-0.151666666666667,-1.21166666666667,-1.055,-0.63
1993,1995,3,0.740243836629167,0.087748,256653510,127063860,-0.16020225,-0.06013575,8.69613903508772,6.88428157894737,1.0775,0.6425,-1.03833333333333,-1.605,1.59
1994,1996,3,0.964328095086947,0.309564,195674540,100547700,0.760865416666667,0.7136115,8.88469736842105,7.38584473684211,1.4375,0.640833333333333,-0.971666666666667,-0.98,0.86
1995,1997,3,0.885361485561656,0.051642,143898240,62173380,-0.0405519166666667,0.4869855,9.29799254385965,7.52632236842105,1.5725,1.46083333333333,-0.658333333333333,-0.7375,0.49
