"opMod","manProc","keyVar","plotOrder","hcr","trial","targetER","medSpawners","varSpawners","medObsSpawners","varObsSpawners","medRecRY","varRecRY","medRecBY","varRecBY","medObsRecBY","varObsRecBY","medObsRecRY","varObsRecRY","medSpawnersLate","medCatch","varCatch","stabilityCatch","medObsCatch","varObsCatch","stabilityObsCatch","medCatchLate","medER","medObsER","ppnYrsLowCatch","ppnYrsHighCatch","ppnYrsCUsLower","ppnYrsCUsUpper","ppnFisheriesOpen","ppnCUUpper","ppnCULower","ppnCUEstUpper","ppnCUEstLower","ppnCURecover","ppnCUStable","ppnCUExtinct","ppnCUExtant","ppnCUConstrained","medSpawnersEarly","medRecRYEarly","medCatchEarly"
"highSynch","TAM",0.75,3,"TAM",1,0.338988734167772,3.42017442930156,1.04778448558014,3.42017442930156,1.04778448558014,8.74277069755907,1.1454047040375,8.06214399639118,1.23001533774897,0,NA,8.74291875257769,1.14353457542802,1.9058016618259,3.21151708457414,1.11177952363069,0.899458911362521,3.21170708457414,1.11173023870728,0.899498785931018,1.4293981920629,0.340823909953349,0.330804510746137,0.9,0.8,0.675,0.275,0.91875,0.375,0.588157894736842,0.357894736842105,0.639473684210526,0.0526315789473684,0.263157894736842,0,1,0.407894736842105,2.57246624817002,5.08286676925132,1.79328999826995
"highSynch","TAM",0.75,3,"TAM",2,0.330210269347638,2.57745491535685,0.908989181929776,2.57745491535685,0.908989181929776,5.9587529845639,0.945300681359317,3.51299372016769,1.2801157468908,0,NA,5.95895077227094,0.945095462299987,3.10398593192903,2.01254099666382,1.03831145816038,0.963102152192122,2.01273598439738,1.0382356076808,0.963172513639551,2.75383387310604,0.32216177032002,0.356095165484219,0.825,0.65,0.325,0.1,0.78125,0.235526315789474,0.461842105263158,0.298684210526316,0.510526315789474,0,0.210526315789474,0.0526315789473684,0.947368421052632,0.521052631578947,2.02970708697938,4.3093061294199,1.01016991236313
"highSynch","TAM",0.75,3,"TAM",3,0.335095490139747,3.34481400069164,0.917329391551696,3.34481400069164,0.917329391551696,7.49155743744455,0.985508426107643,7.39367819686617,1.12037710199598,0,NA,7.49175096775127,0.987141713631339,2.07885520634715,2.48895971299043,1.01602953547995,0.984223356782264,2.48914971299043,1.01597990183963,0.98427143902089,1.62434322892173,0.335529358134079,0.339987921992024,1,0.875,0.7,0.225,0.8625,0.373684210526316,0.605263157894737,0.372368421052632,0.656578947368421,0.0526315789473684,0.368421052631579,0.0526315789473684,0.947368421052632,0.435526315789474,2.56848126526989,5.74303999056853,1.97584543698876
"highSynch","TAM",0.75,3,"TAM",4,0.330937248614149,2.91599788519452,0.833556928629213,2.91599788519452,0.833556928629213,6.29082129665687,0.821630440534683,6.25924888642402,0.99687750581929,0,NA,6.38119672043389,0.8210279268692,2.84531699031092,2.04874128461984,0.939490925563491,1.06440623617542,2.04894619323144,0.939430601036126,1.06447458587901,2.18875141310333,0.330849717606864,0.356255486385002,0.95,0.725,0.55,0.1,0.88125,0.302631578947368,0.525,0.357894736842105,0.58421052631579,0.105263157894737,0.263157894736842,0.0526315789473684,0.947368421052632,0.459210526315789,1.72775661715635,3.07758369566539,0.973164790693883
"highSynch","TAM",0.75,3,"TAM",5,0.323491592465501,4.14252599656272,0.775502763105606,4.14252599656272,0.775502763105606,7.51512537741458,0.790277431882063,7.37626072211911,0.989651409955433,0,NA,7.51858222159945,0.790218631902608,6.79778874545474,2.49755971440245,0.928189369977192,1.07736635685084,2.49775524228881,0.928149765259407,1.07741232873179,7.66946707101059,0.343072157779641,0.337014285343531,0.875,0.775,0.7,0.35,0.90625,0.36578947368421,0.590789473684211,0.386842105263158,0.653947368421053,0.0526315789473684,0.315789473684211,0,1,0.452631578947368,2.59914650339943,5.15916807081821,1.81757000509083
"highSynch","TAM",0.75,3,"TAM",6,0.330589439463176,2.32639078057927,1.07331125102246,2.32639078057927,1.07331125102246,5.07943132083559,1.24804345554243,4.57204121109259,1.51167799578962,0,NA,5.10370499477406,1.24782306333817,3.36090269220481,1.77741721922159,1.30679559505541,0.765230617384807,1.77761221414819,1.30672050564898,0.765274590608303,3.08537838011308,0.323708206918553,0.318247262185079,0.8,0.65,0.475,0.2,0.83125,0.29078947368421,0.521052631578947,0.311842105263158,0.592105263157895,0.105263157894737,0.315789473684211,0,1,0.536842105263158,3.28458072751022,7.42280836741469,3.07977987689936
"highSynch","TAM",0.75,3,"TAM",7,0.335488118548186,3.53381200687108,0.669973730099508,3.53381200687108,0.669973730099508,7.1693748966214,0.703410631189228,5.83912496081225,0.961056568622943,0,NA,7.20740158506936,0.703286002327356,3.75187898119173,2.69103629632559,0.801155378970698,1.24819732382596,2.69123128849925,0.801111308432518,1.24826598935001,2.46341744508814,0.348926553146571,0.33921610863796,0.95,0.8,0.675,0.175,0.85625,0.338157894736842,0.567105263157895,0.373684210526316,0.628947368421053,0,0.263157894736842,0.0526315789473684,0.947368421052632,0.489473684210526,1.81587548659357,3.1534464091953,1.0688545751044
"highSynch","TAM",0.75,3,"TAM",8,0.338209004350917,3.43631578578094,1.06628733136482,3.43631578578094,1.06628733136482,8.57068659844415,0.996103569664962,7.51485833569614,1.14508214599961,0,NA,8.57087827230011,0.995420250862881,3.47159845359181,2.79481426102423,1.07380870258717,0.931264570300705,2.79500426102423,1.07376763863204,0.931300184529659,2.81949452990961,0.353210744984184,0.33886355093221,1,0.95,0.8,0.35,0.93125,0.431578947368421,0.635526315789474,0.425,0.717105263157895,0.105263157894737,0.368421052631579,0,1,0.380263157894737,2.8131794702984,5.34354992723464,1.59121658638668
"highSynch","TAM",0.75,3,"TAM",9,0.337051584179843,3.05962801826761,0.899745508323301,3.05962801826761,0.899745508323301,6.83680641306503,0.856879948010498,6.48802786390844,0.878862099871457,0,NA,6.83698559830996,0.858928252487474,4.10691590396946,2.26544707872178,1.07172788646421,0.933072669499299,2.26565197167375,1.07165950482204,0.933132208038468,3.06720856401703,0.339170199087047,0.349950344769289,1,0.75,0.4,0.05,0.8625,0.285526315789474,0.476315789473684,0.340789473684211,0.513157894736842,0.315789473684211,0.421052631578947,0.0526315789473684,0.947368421052632,0.439473684210526,1.20989607284222,2.59539155581437,0.810664785023178
"highSynch","TAM",0.75,3,"TAM",10,0.305641573331453,1.76119555090436,1.16138393041641,1.76119555090436,1.16138393041641,3.92528473151083,1.2246757940719,3.37768113476892,1.41058094402015,0,NA,3.92543660040032,1.22278617699799,1.38243086198513,0.989972356991189,1.56761499728371,0.637911733258964,0.990162356991189,1.56747601033117,0.637968296426256,0.406661651444211,0.297290008552912,0.306020884885504,0.625,0.5,0.325,0.125,0.725,0.219736842105263,0.447368421052632,0.285526315789474,0.5,0,0.263157894736842,0.0526315789473684,0.947368421052632,0.685526315789474,1.5941324122228,3.29968180704612,0.664953167224541
