"CU","alpha","beta0","sigma","deviance","stk"
"xx","1.18029738487682","1.10976410812884","0.827613547550689","70.152167218635","pooledESumm"
"xx","1.21036704631411","0.975123002803603","0.748199864989287","69.5844653275074","pooledESumm"
"xx","1.20577171547432","1.51265536877235","0.821045966740997","70.4662363798341","pooledESumm"
"xx","1.15529325199784","1.36722253766337","0.682729770369908","70.574756446766","pooledESumm"
"xx","1.06985653490566","0.960010809974287","0.806482130269584","70.4621178195367","pooledESumm"
"xx","1.32982390152097","1.43872513761132","0.757186068978221","69.7847989167568","pooledESumm"
"xx","1.36711523309915","1.47605819846597","0.840591787997159","70.8355791275741","pooledESumm"
"xx","1.33181913464448","1.0383741916694","0.856132843176301","71.4770102232627","pooledESumm"
"xx","1.37732315544317","1.0672225718027","0.696968961783823","71.8100383866696","pooledESumm"
"xx","1.32368049206837","1.84448475954732","0.780870059409976","70.4549232983311","pooledESumm"
"xx","1.04128238475116","1.17914703312537","0.581442224129499","76.5779574687185","pooledESumm"
"xx","1.26032222007008","0.92338666779511","0.619000337415933","72.6232235521779","pooledESumm"
"xx","1.21844163072117","1.31511615491796","0.84158948871225","70.3855961136791","pooledESumm"
"xx","1.51854496595971","1.50517230551465","0.873912208016176","73.3965201850205","pooledESumm"
"xx","1.24439780738241","1.14474605957845","0.922730198303797","72.0417404358021","pooledESumm"
"xx","1.39790981831684","1.54151666811079","0.812373701469976","70.7110908024087","pooledESumm"
"xx","1.21127354770488","1.0642195762381","0.755281284055636","69.4871269105457","pooledESumm"
"xx","1.22168755260164","1.00602251418854","0.747760215258002","69.5772172190822","pooledESumm"
"xx","1.1572766926103","1.0484612153447","0.862573178271685","70.7898506151142","pooledESumm"
"xx","1.53166281000959","1.05794140222512","0.845811668441569","75.3836612837658","pooledESumm"
"xx","1.23646427115541","1.23521408524171","0.77520334478188","69.5422782594838","pooledESumm"
"xx","1.3710018834853","1.30452213206109","0.89940955746297","72.1250647072067","pooledESumm"
"xx","1.12546886533236","1.63284787883408","0.691331312633936","72.2988317263025","pooledESumm"
"xx","1.12257934291752","1.17713655799501","0.93426199080887","72.5901164487449","pooledESumm"
"xx","1.45021280470841","1.27254361711502","0.732072053788419","72.1181407509601","pooledESumm"
"xx","1.24893023325179","1.38727733444557","0.789888174681822","69.7310962471024","pooledESumm"
"xx","1.24386201991732","1.29356864818877","0.819926946477333","70.0235304819512","pooledESumm"
"xx","1.1462325665963","1.7593574429289","0.863337206308186","72.6284739870328","pooledESumm"
"xx","1.20178698617166","1.67750881916216","0.707064573406698","70.8973818610699","pooledESumm"
"xx","1.19056082610285","1.32181140079229","0.724562158347584","69.6570464818763","pooledESumm"
"xx","1.41592999390999","2.22950824336141","0.769904666108071","71.7332624258633","pooledESumm"
"xx","1.33442685212409","1.76312621542024","0.896964587887566","71.9036530317094","pooledESumm"
"xx","1.23960723567283","1.53198398196022","0.86469051614235","71.0172339952369","pooledESumm"
"xx","1.37581474969472","1.66539544457179","0.711293466778398","70.3268463355854","pooledESumm"
"xx","1.43524524527513","1.47553132530278","0.722637411855977","71.1867713552296","pooledESumm"
"xx","1.3716776995347","2.02268585131601","0.764378806328652","70.9241868338875","pooledESumm"
"xx","1.17371999229847","2.08422624418838","0.923780540355009","74.8790987827104","pooledESumm"
"xx","1.37302461376712","1.46008658672225","0.799567444960437","70.3934577585384","pooledESumm"
"xx","1.02321493843045","0.964390761376093","0.618444209994133","73.7782926123846","pooledESumm"
"xx","1.19918037861352","0.947685686562397","0.864430104903531","70.8693647628787","pooledESumm"
"xx","1.09126867256266","1.37119944474211","0.613228268127035","74.2395602260123","pooledESumm"
"xx","1.25444999783304","0.989414561554849","0.866583684173168","71.0747186113719","pooledESumm"
"xx","1.19470980079904","0.91206778518353","0.710709607779192","69.7742037230858","pooledESumm"
"xx","1.57719003390329","1.78193966567642","0.677536160248597","74.9096468482872","pooledESumm"
"xx","1.47482962124931","0.941596288141742","0.76503597878643","74.4853275264741","pooledESumm"
"xx","1.26277325470338","1.17827665851459","0.905217683301393","71.6698909025179","pooledESumm"
"xx","1.41463730543148","1.05197168866377","0.649236540526108","74.2925114743756","pooledESumm"
"xx","1.15529977952051","1.05955378727985","0.642546313536517","70.9791743371164","pooledESumm"
"xx","1.19843291177498","0.945206267529978","0.708558253470781","69.7405268515272","pooledESumm"
"xx","1.11739964748362","1.08736079479362","0.772574027237391","69.8907466428585","pooledESumm"
"xx","1.17377954556304","1.0720325297131","0.689040264453679","69.8353555382752","pooledESumm"
"xx","1.25915994192089","1.1811490712044","0.724373329982438","69.5515297971368","pooledESumm"
"xx","1.37142566093653","1.76026699582035","0.76202611372938","70.2394334776325","pooledESumm"
"xx","1.28288674598352","0.996630784989233","0.63222060296165","72.0764712261144","pooledESumm"
"xx","1.25906831301401","1.55036518983801","0.576910438822933","74.6037247288801","pooledESumm"
"xx","1.03208685887376","0.920652036900862","0.804623931509309","70.8290910508244","pooledESumm"
"xx","1.24422847435713","2.15885536076","1.03204730062244","76.7557422038693","pooledESumm"
"xx","1.31298673785814","1.65445993499912","0.788475999058614","70.0625718448808","pooledESumm"
"xx","1.43750878312879","2.01390802242953","0.920633381055035","73.0570376634267","pooledESumm"
"xx","1.11031948700912","1.6486389694947","0.666060516279556","73.4609286748951","pooledESumm"
"xx","1.35887529311194","1.77788250285068","0.839202517270109","70.922945279047","pooledESumm"
"xx","1.26295321780174","1.02403451429859","0.658524765287876","70.8489548231609","pooledESumm"
"xx","1.25075925926477","0.94533976905308","0.803361285644795","70.2102340075466","pooledESumm"
"xx","1.31418961029762","1.56811463458824","0.701662249169489","69.9908717674879","pooledESumm"
"xx","1.27500629527741","0.886876424414198","0.975194701263675","73.8769208890198","pooledESumm"
"xx","1.13959296381071","1.48994713851507","0.741832539920553","70.6699001801122","pooledESumm"
"xx","1.07623447212593","1.15141054281316","0.831557735836812","71.0000357984583","pooledESumm"
"xx","1.09705461315933","0.936941281286919","0.727210678267433","69.9090641967101","pooledESumm"
"xx","1.53398298599612","1.989859849085","0.936611606394533","74.1427934869045","pooledESumm"
"xx","1.58914072002322","1.83832951448762","0.724774299205296","73.9785279078341","pooledESumm"
"xx","1.09927773722702","1.1454732830046","0.661704375224791","71.1625868171417","pooledESumm"
"xx","1.3899030400579","1.37368233958","0.703022058108414","70.8271835910628","pooledESumm"
"xx","1.34272525175715","1.6797281351244","0.773627853925883","70.0555441096919","pooledESumm"
"xx","1.23372006300583","1.00423952899528","0.701561057005032","69.8598002890248","pooledESumm"
"xx","1.40272160257242","2.23021534985583","1.01508602911363","75.7286521360394","pooledESumm"
"xx","1.08978194480319","1.1446165738764","0.858452543505593","71.2441524613229","pooledESumm"
"xx","1.26541985823425","1.53420507514272","0.757615121829567","69.71310016876","pooledESumm"
"xx","1.37786833944427","1.62397264895434","0.962296896222711","73.424183992984","pooledESumm"
"xx","1.11182246374952","1.15601947474306","0.929067228426532","72.515396173248","pooledESumm"
"xx","1.17552035889376","1.12091244589608","0.569781765949189","74.6803661800775","pooledESumm"
"xx","1.426393911178","1.7112786904179","0.729058484658981","70.7223907458295","pooledESumm"
"xx","1.78309458076994","2.41200084124005","0.635862226304351","83.8776378874846","pooledESumm"
