"CU","alpha","beta0","sigma","deviance","stk"
1,1.47299942330351,2.32319176505024,0.805707703500966,2833.8648144473,"E. Stuart"
1,1.41494996680978,1.32766961842613,0.811799723438857,2819.18786895015,"E. Stuart"
1,1.39734313775235,2.09489051560615,0.939537873909533,2837.58267743379,"E. Stuart"
1,1.36612917488846,1.89914979209176,0.784296245221528,2827.48049367271,"E. Stuart"
1,1.25539727064544,1.46630521753178,0.832008304257454,2842.32114464018,"E. Stuart"
1,1.3793795052487,1.57307628498459,0.762997649220927,2829.15850632036,"E. Stuart"
1,1.27968188084868,1.97799100817033,0.962477810982239,2838.01827709554,"E. Stuart"
1,1.34698375299601,1.51527789031956,0.951829313346916,2826.80410165773,"E. Stuart"
1,1.40775071705289,1.25926771187792,0.829143462249491,2828.54710451486,"E. Stuart"
1,1.56664486871195,1.40128249166941,0.857084730987695,2826.57650852094,"E. Stuart"
1,1.36885463947994,1.10405637044666,0.738088306185426,2841.78991992705,"E. Stuart"
1,1.24241622684278,0.979897362397842,0.865055101825255,2820.90672496472,"E. Stuart"
1,1.56895347049991,2.58777438967734,0.829531702825991,2828.74200579935,"E. Stuart"
1,1.52972039884113,1.68940015125441,0.805563628360907,2854.36086042207,"E. Stuart"
1,1.33035756628768,1.55061963907823,0.716000938681305,2826.21720846849,"E. Stuart"
1,1.44030109113839,1.67248895963764,0.774184294440666,2814.34112429578,"E. Stuart"
1,1.21395582944916,0.826454619868254,0.816063579774916,2809.52491248655,"E. Stuart"
1,1.42812859945806,1.29024823430575,0.817192994689538,2843.42430231152,"E. Stuart"
1,1.29347193166829,1.10523824308428,0.815565035323783,2826.03861730891,"E. Stuart"
1,1.37197728435215,0.72119862870084,0.74601666534536,2820.55150934632,"E. Stuart"
1,1.29907578855423,1.55488010590281,0.766990861374693,2801.62219083894,"E. Stuart"
1,1.40132890171653,1.44939058032121,0.798262952635096,2805.11071100944,"E. Stuart"
1,1.32169963735313,1.01558372028249,0.805768953055358,2831.32981031173,"E. Stuart"
1,1.37484624665795,1.64799143177033,0.775463729169357,2841.51445938656,"E. Stuart"
1,1.22149913742095,1.23481174528587,0.833176249450238,2815.20154952606,"E. Stuart"
1,1.32770798373293,0.892043864776507,0.789202315842241,2814.44647333576,"E. Stuart"
1,1.42892396050713,2.08835096636527,0.821640537334344,2802.23006123225,"E. Stuart"
1,1.34341846471228,0.978077082053931,0.700792921033499,2815.1544383389,"E. Stuart"
1,1.23617151041479,0.949344307941686,0.719004749543568,2856.4531787978,"E. Stuart"
1,1.28649105170849,1.82302709522038,0.688632974281288,2842.47154322123,"E. Stuart"
1,1.3267333266234,1.44712795462217,0.852713074486996,2831.19883126282,"E. Stuart"
1,1.31538927644438,1.18370658660862,0.925158288978125,2850.97612696307,"E. Stuart"
1,1.29828376603657,1.37648552394608,0.789702773480747,2818.70076592054,"E. Stuart"
1,1.34969776193291,1.3514992250012,0.904693471711074,2813.4644957006,"E. Stuart"
1,1.16782923509834,1.02585030259175,1.01348901592237,2845.34119401232,"E. Stuart"
1,1.51219071405253,1.931408549167,0.822330773536094,2841.72600405263,"E. Stuart"
1,1.2055713402471,1.77908322176611,0.778206310265169,2833.52029973879,"E. Stuart"
1,1.27069731415884,1.02992155719053,0.797143772394547,2822.01717761208,"E. Stuart"
1,1.30460576293394,1.43377266772006,0.858259017764401,2830.30029303589,"E. Stuart"
1,1.25607990172692,1.87887023487718,0.909164451029544,2812.16710324176,"E. Stuart"
1,1.43106948807633,2.76819921777011,0.816561627900159,2811.40670454462,"E. Stuart"
1,1.1802450111927,0.982976918525731,0.787972444609583,2834.85712918008,"E. Stuart"
