"CU","alpha","beta0","sigma","deviance","stk"
1,1.42212683975633,1.1946644408204,0.758645870133348,2811.20160838792,"E. Stuart"
1,1.15926763993124,0.668935752658132,1.03666923003192,2820.02780050604,"E. Stuart"
1,1.24691745930669,1.0164996325172,0.784124417743319,2825.80772053676,"E. Stuart"
1,1.3892494076339,1.62897883397673,0.770401333531306,2822.67071937031,"E. Stuart"
1,1.30655615910138,1.93920221211116,0.799540250759658,2828.12561980577,"E. Stuart"
1,1.38199630035691,1.29072317437176,0.86836130254027,2832.66199494365,"E. Stuart"
1,1.41951216033166,0.962955669720274,0.81780767855736,2809.81454608047,"E. Stuart"
1,1.41838379730012,1.21480946924769,0.861270965593165,2813.19714667224,"E. Stuart"
1,1.38288034203205,0.62342842925903,0.812299680012881,2818.6903460954,"E. Stuart"
1,1.24263950593624,1.37425293720264,0.924833417234404,2836.58989965105,"E. Stuart"
1,1.24906943301708,0.624584477078651,0.805200652553896,2830.53131876305,"E. Stuart"
1,1.32261690707642,0.80020687381531,0.814748240672095,2815.14666457486,"E. Stuart"
1,1.41776494999397,1.23802737669163,0.826619501851377,2820.83250956659,"E. Stuart"
1,1.48867339438348,4.01414272539921,0.859502783633233,2838.9340858607,"E. Stuart"
1,1.31873700144759,0.862250055662415,1.01325976009806,2813.02377637457,"E. Stuart"
1,1.49398359705233,0.790058966762931,0.794015887503751,2834.84157515528,"E. Stuart"
1,1.52848796358045,1.82855782577514,0.753695265486828,2816.19681279194,"E. Stuart"
1,1.16261956124082,0.936012114056552,0.762474953368951,2831.07841138085,"E. Stuart"
1,1.31953230044224,0.547187973266302,0.833900814218013,2822.31964392911,"E. Stuart"
1,1.39146957277516,1.4287371563432,0.707211908325488,2826.70998585432,"E. Stuart"
1,1.43395586895585,1.08943261261651,0.953119113788481,2813.48518462173,"E. Stuart"
1,1.48624718975197,2.29998057715895,0.895318080808919,2829.0146583846,"E. Stuart"
1,1.20522030514236,0.634442346885573,0.965813307908178,2813.17847987475,"E. Stuart"
1,1.4725044454936,1.73128806415594,0.773930588078924,2824.72448145489,"E. Stuart"
1,1.31886305357692,1.02626154506703,0.770825564008734,2822.64311288397,"E. Stuart"
1,1.27711549161973,1.06504427490106,0.757191947396763,2814.84676284822,"E. Stuart"
1,1.36357270787864,1.48192732011371,0.881998554527699,2842.52127305165,"E. Stuart"
1,1.34400551696278,1.35479261138721,0.725347560401565,2828.04360044406,"E. Stuart"
1,1.52626426874137,2.76289632818696,0.908176253161255,2826.59473167768,"E. Stuart"
1,1.37584283484443,1.68088226468775,0.813924372564949,2816.75015332674,"E. Stuart"
1,1.29161366969485,1.69313839016119,0.856920471131335,2814.11600176737,"E. Stuart"
1,1.41791342664893,1.34526774755609,0.816572311946602,2816.04257231363,"E. Stuart"
1,1.32413156267487,1.21131344275193,0.734762381430605,2822.48728768542,"E. Stuart"
1,1.3313447687121,0.54679536587229,0.903012712938162,2806.81523273443,"E. Stuart"
1,1.50459093950406,1.48332598261145,0.731788778980849,2817.17436577402,"E. Stuart"
1,1.38930922355602,2.52039648845149,0.709443257432215,2823.03269282163,"E. Stuart"
