"opMod","manProc","keyVar","plotOrder","hcr","trial","targetER","medSpawners","varSpawners","medObsSpawners","varObsSpawners","medRecRY","varRecRY","medRecBY","varRecBY","medObsRecBY","varObsRecBY","medObsRecRY","varObsRecRY","medSpawnersLate","medCatch","varCatch","stabilityCatch","medObsCatch","varObsCatch","stabilityObsCatch","medCatchLate","medER","medObsER","ppnYrsLowCatch","ppnYrsHighCatch","ppnYrsCUsLower","ppnYrsCUsUpper","ppnFisheriesOpen","ppnCUUpper","ppnCULower","ppnCUEstUpper","ppnCUEstLower","ppnCURecover","ppnCUStable","ppnCUExtinct","ppnCUExtant","ppnCUConstrained","medSpawnersEarly","medRecRYEarly","medCatchEarly"
"highSynch","TAM",0.75,3,"TAM",1,0.338694913862739,3.00753339587461,0.699693550543158,3.00753339587461,0.699693550543158,8.05058553293631,0.746785523768386,8.52650188286472,0.806643104239907,0,NA,8.07434949842471,0.745267906423871,2.14201456528135,2.5234054046448,0.739930256240083,1.35147872595648,2.5235954046448,0.739884395685285,1.35156249521088,1.51779780107575,0.33263091992654,0.342654715650714,0.95,0.9,0.775,0.225,0.93125,0.376315789473684,0.603947368421053,0.384210526315789,0.65,0.105263157894737,0.421052631578947,0,1,0.409210526315789,2.38618917668733,4.76436191741882,1.66377135699344
"highSynch","TAM",0.75,3,"TAM",2,0.332668791093255,2.42579813568108,0.623899397088245,2.42579813568108,0.623899397088245,5.53039603964442,0.676462074776022,4.60899448003366,0.832996917205649,0,NA,5.53055258368275,0.676198978281578,3.12136747389177,1.79457684761723,0.756045384599766,1.32267191939724,1.79477683858812,0.755981679891711,1.32278337769143,2.57118370292866,0.333466230954831,0.356592503063993,0.925,0.725,0.475,0.075,0.8625,0.261842105263158,0.493421052631579,0.325,0.546052631578947,0,0.421052631578947,0.0526315789473684,0.947368421052632,0.452631578947368,2.0230399599304,4.0132270160326,1.132385563375
"highSynch","TAM",0.75,3,"TAM",3,0.338362586829004,3.03056908405775,0.6396401837213,3.03056908405775,0.6396401837213,6.9023793769561,0.709912136910455,6.34371405436048,0.798073908432652,0,NA,6.90257351438058,0.710856643101942,3.02874037350959,2.77183003448297,0.713478553810229,1.40158382429247,2.77202502059353,0.71343420705675,1.40167094612055,2.17247876516504,0.339628968564474,0.346877988014734,1,0.9,0.75,0.15,0.8875,0.386842105263158,0.621052631578947,0.393421052631579,0.681578947368421,0.210526315789474,0.368421052631579,0.0526315789473684,0.947368421052632,0.414473684210526,2.20584963135873,4.51087296709904,1.36522227192378
"highSynch","TAM",0.75,3,"TAM",4,0.338650691855439,2.85881559348401,0.565156626333377,2.85881559348401,0.565156626333377,6.01941873946842,0.617637901121162,5.68203186696202,0.690891284041998,0,NA,6.02031149484872,0.617437699269301,3.31927041533954,2.0529503692575,0.704539219661747,1.41936739941902,2.05315183220115,0.704483861350717,1.41947893324722,2.20543813584209,0.342950732192347,0.364308496586621,1,0.825,0.55,0.075,0.91875,0.297368421052632,0.536842105263158,0.360526315789474,0.577631578947368,0.105263157894737,0.421052631578947,0.0526315789473684,0.947368421052632,0.461842105263158,1.47862689084307,2.63086092064695,0.818297725294042
"highSynch","TAM",0.75,3,"TAM",5,0.334215207941344,3.44298801373591,0.576206115040838,3.44298801373591,0.576206115040838,7.82190659016627,0.626537840084509,7.7275993677805,0.718380375208334,0,NA,7.8284916402872,0.626502316892845,4.75211853354525,2.73345402434924,0.688173237141547,1.45312247851091,2.73364898282339,0.688132459198327,1.45320858888854,4.73457495043905,0.341746707875287,0.343064145313387,0.95,0.875,0.775,0.175,0.94375,0.344736842105263,0.602631578947368,0.385526315789474,0.646052631578947,0.157894736842105,0.473684210526316,0,1,0.421052631578947,2.08894175572459,4.10326965028925,1.39528099441655
"highSynch","TAM",0.75,3,"TAM",6,0.336305218132251,2.33880318988517,0.718124272188892,2.33880318988517,0.718124272188892,5.28838999347793,0.878600221282334,5.4296720256,0.970450323719161,0,NA,5.28858375592939,0.878396610145889,3.25337888968084,1.89889700342759,0.910552919107164,1.0982338082893,1.8990919712836,0.910483991422639,1.09831694946936,2.86726823602422,0.328658727178861,0.324935174397758,0.9,0.725,0.575,0.125,0.91875,0.286842105263158,0.526315789473684,0.323684210526316,0.594736842105263,0.263157894736842,0.368421052631579,0,1,0.471052631578947,2.43156947201057,5.3951398079274,1.75487201486609
"highSynch","TAM",0.75,3,"TAM",7,0.35038178509045,2.94843701513489,0.478927756729351,2.94843701513489,0.478927756729351,6.69021705755231,0.524692181292807,6.30655529416427,0.611341341893963,0,NA,6.6904089863208,0.524618887543005,3.30625382050427,2.38884666568662,0.592219971017627,1.68856176579401,2.38904165695579,0.592179183199413,1.68867806969712,2.33309113477542,0.361938060198845,0.340352598483931,1,0.875,0.7,0.15,0.89375,0.330263157894737,0.582894736842105,0.380263157894737,0.64078947368421,0,0.315789473684211,0,1,0.419736842105263,1.80948569441943,3.37651413084382,1.03471900652501
"highSynch","TAM",0.75,3,"TAM",8,0.339953232296237,2.9254640384054,0.720232758699159,2.9254640384054,0.720232758699159,7.55237684167031,0.676760566927871,6.96254167366082,0.737294015188707,0,NA,7.58584334728859,0.676332059719849,3.20577149448046,2.76341963640458,0.772807238035698,1.29398373977678,2.76360963640458,0.772764914792168,1.29405460943959,2.73643381948868,0.359162565244097,0.341109870553057,1,0.95,0.875,0.25,0.95,0.402631578947368,0.626315789473684,0.423684210526316,0.684210526315789,0.105263157894737,0.368421052631579,0,1,0.384210526315789,2.33938068751603,4.54667669957407,1.32843642055838
"highSynch","TAM",0.75,3,"TAM",9,0.3324654154327,2.81151600739886,0.575843278040333,2.81151600739886,0.575843278040333,6.95191188786216,0.583035530870172,6.79594691831295,0.555546806562936,0,NA,6.95207141690877,0.589648341985116,3.29754059030419,2.23448819141913,0.686177774239472,1.45734828136681,2.23468318097215,0.686123337843838,1.45746390604134,2.34078503111181,0.332643984296505,0.343129051000304,1,0.875,0.4,0.025,0.8625,0.303947368421053,0.488157894736842,0.36578947368421,0.531578947368421,0.315789473684211,0.421052631578947,0.0526315789473684,0.947368421052632,0.432894736842105,1.35828690917388,2.87331046998477,0.958873651651884
"highSynch","TAM",0.75,3,"TAM",10,0.321328393757669,1.84312660127608,0.736297325643319,1.84312660127608,0.736297325643319,3.87931391278616,0.833684757177109,4.01138724198966,0.900727550654366,0,NA,3.87951419266058,0.833245197881862,1.75950439077859,1.26743671942141,1.06956540582498,0.934959184874416,1.26762671942141,1.06945855178623,0.935052600523678,1.02536511205327,0.314418566375677,0.322710651532186,0.825,0.6,0.375,0.1,0.8375,0.260526315789474,0.480263157894737,0.330263157894737,0.543421052631579,0,0.368421052631579,0.0526315789473684,0.947368421052632,0.605263157894737,1.44038706990559,2.79348787708865,1.07164651381266
