"opMod","manProc","keyVar","plotOrder","hcr","trial","targetER","medSpawners","varSpawners","medObsSpawners","varObsSpawners","medRecRY","varRecRY","medRecBY","varRecBY","medObsRecBY","varObsRecBY","medObsRecRY","varObsRecRY","medSpawnersLate","medCatch","varCatch","stabilityCatch","medObsCatch","varObsCatch","stabilityObsCatch","medCatchLate","medER","medObsER","ppnYrsLowCatch","ppnYrsHighCatch","ppnYrsCUsLower","ppnYrsCUsUpper","ppnFisheriesOpen","ppnCUUpper","ppnCULower","ppnCUEstUpper","ppnCUEstLower","ppnCURecover","ppnCUStable","ppnCUExtinct","ppnCUExtant","ppnCUConstrained","medSpawnersEarly","medRecRYEarly","medCatchEarly"
"medSynch","TAM",0.5,2,"TAM",1,0.374347315932729,1.4872582745195,0.645008615763221,1.4872582745195,0.645008615763221,3.47782215651479,0.737686289280895,3.32007426584291,0.579316216796458,0,NA,3.47795140062418,0.737234667721403,1.55887892360706,1.26636971814307,0.906132458578623,1.10359141263808,1.26656465449134,0.90601972025478,1.10372873530699,1.14724849042548,0.356785618293778,0.319638969281921,0.875,0.65,0.125,0,0.7,0.133333333333333,0.423611111111111,0.229166666666667,0.461111111111111,0,0.166666666666667,0.0555555555555556,0.944444444444444,0.641666666666667,1.0329086469479,4.13135480986466,1.87528677569811
"medSynch","TAM",0.5,2,"TAM",2,0.342795738831511,1.87352889233157,0.557373115227044,1.87352889233157,0.557373115227044,4.05227149456933,0.683802353483624,3.41066437090964,0.72369965739713,0,NA,4.05245648586898,0.683769537419386,1.57904567311635,1.48225524530269,0.776304430545663,1.28815444128936,1.48243524530269,0.776218672008657,1.28829675974201,1.56739031245697,0.340079561686774,0.319686016607952,0.925,0.7,0.25,0,0.81875,0.143055555555556,0.473611111111111,0.244444444444444,0.498611111111111,0.0555555555555556,0.277777777777778,0.0555555555555556,0.944444444444444,0.602777777777778,1.52106501240446,3.3573307337742,1.42204904272164
"medSynch","TAM",0.5,2,"TAM",3,0.400917574302665,1.63773146892542,0.863854817600659,1.63773146892542,0.863854817600659,3.77700915342728,0.818391008827912,3.89715143553471,0.814512163407289,0,NA,3.77717845757767,0.818209347759516,1.48342426928325,1.51247096988267,0.771127221029175,1.2968028786033,1.51266095673949,0.771052933373179,1.29692782002038,1.38810734547841,0.380655115470015,0.325334583541647,0.875,0.75,0.375,0,0.825,0.163888888888889,0.488888888888889,0.254166666666667,0.501388888888889,0.0555555555555556,0.222222222222222,0.0555555555555556,0.944444444444444,0.590277777777778,1.86903707580185,3.65617241345877,1.33397999411245
"medSynch","TAM",0.5,2,"TAM",4,0.33760169870334,1.38088390677291,0.651075888503734,1.38088390677291,0.651075888503734,3.5169397660094,0.845239148797657,3.55432076571792,0.785098381895475,0,NA,3.51866851051574,0.845189571704108,1.26737264551115,1.19340586921385,0.982660250603899,1.01764572178985,1.19359083411438,0.98254714239077,1.01776287045807,1.34672053507658,0.321473475434447,0.325092577922471,0.875,0.55,0.325,0,0.78125,0.131944444444444,0.433333333333333,0.215277777777778,0.469444444444444,0.0555555555555556,0.0555555555555556,0.111111111111111,0.888888888888889,0.670833333333333,1.63300034934569,3.32077568342177,1.08881725328758
"medSynch","TAM",0.5,2,"TAM",5,0.349317699550879,1.42797634828554,0.682999600559306,1.42797634828554,0.682999600559306,4.43754069039808,0.748572845378028,3.68362892474575,0.814473247226634,0,NA,4.43772411019067,0.748411741419899,1.99464857026862,1.47846462905826,0.964275201590326,1.03704834299457,1.47865953966333,0.964169257906826,1.0371622946898,1.86638870254413,0.356772701921547,0.370885941296528,0.8,0.65,0.05,0,0.69375,0.0986111111111111,0.373611111111111,0.198611111111111,0.384722222222222,0.0555555555555556,0.111111111111111,0.166666666666667,0.833333333333333,0.706944444444444,0.951807494286065,2.57845085498312,1.41733998753644
"medSynch","TAM",0.5,2,"TAM",6,0.34237106143496,1.58964075130968,0.804030234124536,1.58964075130968,0.804030234124536,3.14366581057981,0.816518893395997,2.89881417088779,0.949383720435961,0,NA,3.14378209582184,0.819345710070535,1.24807145680316,1.15455010801275,0.86234505777555,1.15962860920144,1.15474004993869,0.862238714310478,1.15977163099164,0.694253331972134,0.327757049341338,0.306732994404636,0.85,0.55,0.15,0,0.725,0.144444444444444,0.434722222222222,0.236111111111111,0.465277777777778,0,0.166666666666667,0.111111111111111,0.888888888888889,0.693055555555556,1.72309224201216,3.69586932591109,1.47341277455254
"medSynch","TAM",0.5,2,"TAM",7,0.322973612074201,1.27394874254803,0.740161177446005,1.27394874254803,0.740161177446005,3.04100934824798,0.842320569276431,3.10581821948663,0.805428320970412,0,NA,3.0412092366139,0.842371359486627,1.27694016589014,1.26322888834987,0.865978392552936,1.15476322342404,1.26342382053174,0.865880217021478,1.15489415318885,1.40228520336724,0.329786691241304,0.341208623801199,0.875,0.6,0.175,0,0.775,0.1375,0.427777777777778,0.275,0.431944444444444,0,0.222222222222222,0.111111111111111,0.888888888888889,0.670833333333333,1.17198178767192,2.22210664601701,1.12659886115822
"medSynch","TAM",0.5,2,"TAM",8,0.357768212039942,1.96294613537426,0.531880979408357,1.96294613537426,0.531880979408357,4.71382162484506,0.559356494571224,5.1358531717488,0.483270015437703,0,NA,4.71400012381622,0.572953526121668,1.84765931308937,1.91755220122225,0.670476222887827,1.49147720062745,1.91774217829034,0.670411883987804,1.49162033651866,1.3550359720477,0.356130078871387,0.316230585230543,0.95,0.75,0.45,0,0.80625,0.172222222222222,0.515277777777778,0.288888888888889,0.530555555555556,0,0.222222222222222,0.0555555555555556,0.944444444444444,0.640277777777778,1.42542517144051,4.16154917852113,1.64942217948367
"medSynch","TAM",0.5,2,"TAM",9,0.384508049630818,1.37630609760007,0.791206456563667,1.37630609760007,0.791206456563667,3.11087797047289,0.888550412816642,3.03927646807354,1.00402560318228,0,NA,3.1110392004746,0.887500093951719,1.43956004496788,1.23726686069671,0.906295275866909,1.10339315080668,1.23745684806026,0.906193427508524,1.10351716272031,1.4641515786084,0.369301742656237,0.316232410844519,0.8,0.575,0.1,0,0.65,0.101388888888889,0.379166666666667,0.183333333333333,0.411111111111111,0.111111111111111,0.277777777777778,0.111111111111111,0.888888888888889,0.718055555555556,1.76912675406064,3.65126247564456,1.41722915195377
"medSynch","TAM",0.5,2,"TAM",10,0.352283895893833,1.52260210365029,0.647754659116451,1.52260210365029,0.647754659116451,3.66968760071593,0.74278143943737,3.1735769825508,0.782364929857418,0,NA,3.66986760071593,0.742726877669758,2.38718701033866,1.22472362347653,0.904377898244692,1.10573246199504,1.22490362347653,0.90426813984899,1.10586667375785,1.51976566970201,0.329017500081548,0.320017739243046,0.85,0.625,0.125,0,0.76875,0.126388888888889,0.411111111111111,0.234722222222222,0.427777777777778,0,0.166666666666667,0.166666666666667,0.833333333333333,0.645833333333333,1.3252290623372,2.99125054969114,1.15083531951248
