"opMod","manProc","keyVar","plotOrder","hcr","trial","targetER","medSpawners","varSpawners","medObsSpawners","varObsSpawners","medRecRY","varRecRY","medRecBY","varRecBY","medObsRecBY","varObsRecBY","medObsRecRY","varObsRecRY","medSpawnersLate","medCatch","varCatch","stabilityCatch","medObsCatch","varObsCatch","stabilityObsCatch","medCatchLate","medER","medObsER","ppnYrsLowCatch","ppnYrsHighCatch","ppnYrsCUsLower","ppnYrsCUsUpper","ppnFisheriesOpen","ppnCUUpper","ppnCULower","ppnCUEstUpper","ppnCUEstLower","ppnCURecover","ppnCUStable","ppnCUExtinct","ppnCUExtant","ppnCUConstrained","medSpawnersEarly","medRecRYEarly","medCatchEarly"
"lowSynch","TAM",0.05,1,"TAM",1,0.346519810494828,2.88195076752569,0.496196777344811,2.88195076752569,0.496196777344811,6.79249561829964,0.489177734868956,6.47543975701321,0.470464343142838,0,NA,6.79266865213819,0.488786822477904,3.45970394151844,2.40494439612414,0.494508682135812,2.02220918686592,2.40513439612414,0.494472545771567,2.02235697118354,2.79934601368075,0.337098169910304,0.337477059613214,1,0.95,0.8,0,0.925,0.267105263157895,0.563157894736842,0.327631578947368,0.590789473684211,0.157894736842105,0.421052631578947,0.0526315789473684,0.947368421052632,0.371052631578947,2.31545552134387,4.46831324865026,1.39047565540263
"lowSynch","TAM",0.05,1,"TAM",2,0.342424307131175,3.10023740376976,0.557791149683366,3.10023740376976,0.557791149683366,6.90803864558473,0.572737263024447,6.78153084519714,0.675549856519267,0,NA,6.90820735816133,0.57268860124754,3.38349076778915,2.54076313022749,0.609989626136316,1.63937214200513,2.54095810175583,0.609945848588934,1.63948980440383,2.82097030545082,0.352778266469389,0.355676964180954,1,0.85,0.7,0.025,0.9375,0.292105263157895,0.576315789473684,0.360526315789474,0.602631578947368,0.210526315789474,0.368421052631579,0.0526315789473684,0.947368421052632,0.390789473684211,2.12720292734344,4.79047973139587,1.77519065656647
"lowSynch","TAM",0.05,1,"TAM",3,0.351386739279653,2.69659214259149,0.696876848442662,2.69659214259149,0.696876848442662,6.08069211510709,0.698379695963431,5.94600747906384,0.774747421236245,0,5.8309518948453,6.08086673645621,0.698731481982321,2.9293564668714,2.48197505318914,0.727783865863749,1.3740343073052,2.48216505318914,0.727740195224178,1.37411676112236,2.80232208687137,0.349964038557612,0.364497057405118,1,0.95,0.8,0.025,0.925,0.261842105263158,0.603947368421053,0.346052631578947,0.643421052631579,0.105263157894737,0.421052631578947,0,1,0.280263157894737,2.11630021380402,3.96016171913228,1.2994532698553
"lowSynch","TAM",0.05,1,"TAM",4,0.336191835731113,2.99338584735743,0.571134716343776,2.99338584735743,0.571134716343776,7.47086545908334,0.499093643177844,7.33357665930341,0.55068447051551,0,NA,7.5350519062604,0.498355335101204,2.74681021669649,2.55244403214692,0.482047694460424,2.07448352412377,2.55263901657652,0.482015134238381,2.07462365591502,2.58742742525186,0.337729108952335,0.353865618747824,0.975,0.95,0.85,0,0.95,0.314473684210526,0.618421052631579,0.381578947368421,0.655263157894737,0,0.421052631578947,0.0526315789473684,0.947368421052632,0.348684210526316,2.73011676643227,6.58717447810687,1.98584128969744
"lowSynch","TAM",0.05,1,"TAM",5,0.321919198937959,2.93108100490079,0.545263067922657,2.93108100490079,0.545263067922657,6.70812510359428,0.702275111946727,6.91517849079484,0.750684983373263,0,NA,6.70932133123132,0.702407629753842,3.08008638959477,2.3594079961732,0.623456341256154,1.60396155083639,2.35960796446197,0.623410331133628,1.6040799294769,2.34196090364277,0.324704530510307,0.356009249620802,1,0.95,0.875,0.025,0.925,0.285526315789474,0.621052631578947,0.371052631578947,0.639473684210526,0,0.421052631578947,0.0526315789473684,0.947368421052632,0.411842105263158,2.27693800840518,4.61409826601469,1.46311394320533
"lowSynch","TAM",0.05,1,"TAM",6,0.344983440381969,3.11637004490985,0.48780800098429,3.11637004490985,0.48780800098429,7.13693051821092,0.550506430020125,6.64794333267426,0.557733177390877,0,NA,7.13710696580258,0.550343969744142,3.06705733822187,2.84215863442393,0.585751658990711,1.70720813957756,2.84235855253992,0.585714541321279,1.70731632809416,2.72852142586657,0.359982368351869,0.364040882493853,1,0.925,0.875,0.025,0.9375,0.315789473684211,0.623684210526316,0.413157894736842,0.65,0.0526315789473684,0.473684210526316,0.0526315789473684,0.947368421052632,0.431578947368421,2.11083727737409,4.0401749908974,1.23989884893191
"lowSynch","TAM",0.05,1,"TAM",7,0.329097615027348,2.37057212826615,0.63583900367288,2.37057212826615,0.63583900367288,5.10094604720576,0.719693080014857,4.68732322585997,0.73212304472448,0,NA,5.10114603091607,0.719288585277514,2.97168551947179,1.73517826776589,0.778412821307132,1.28466537629837,1.73537325758071,0.778352017079102,1.2847657333152,1.71779053493398,0.338551322155133,0.350538818880833,0.975,0.9,0.55,0,0.9375,0.239473684210526,0.522368421052632,0.311842105263158,0.527631578947368,0.0526315789473684,0.473684210526316,0.0526315789473684,0.947368421052632,0.472368421052632,1.78469937897299,3.82992548926912,1.26650041658895
"lowSynch","TAM",0.05,1,"TAM",8,0.331207520049009,3.74848923603979,0.52908856252489,3.74848923603979,0.52908856252489,7.41892387678692,0.620087643724145,7.59365448187322,0.649922771146656,0,NA,7.41908317761885,0.619720439695879,3.99045587041454,2.56950865659459,0.577404068649491,1.73188942422753,2.56970862891279,0.577365304608622,1.73200570248652,2.67527220047488,0.342234524852661,0.358064860200617,1,0.95,0.9,0.075,0.9375,0.306578947368421,0.627631578947368,0.401315789473684,0.65,0.0526315789473684,0.473684210526316,0.0526315789473684,0.947368421052632,0.373684210526316,2.13925941556104,4.41199326597159,1.34540147291112
"lowSynch","TAM",0.05,1,"TAM",9,0.338048895675597,3.05887871738947,0.46643658319744,3.05887871738947,0.46643658319744,6.44283203504743,0.53603611172819,6.9864691924469,0.486757262526502,0,NA,6.44301683000492,0.535758688087073,3.39037328493219,2.28310041699509,0.537149895145092,1.86167773472223,2.28329041699509,0.537112526331977,1.86180725820928,2.83394922569038,0.351702211656898,0.329191517476952,1,0.9,0.75,0.075,0.91875,0.301315789473684,0.597368421052632,0.355263157894737,0.609210526315789,0.105263157894737,0.473684210526316,0.0526315789473684,0.947368421052632,0.461842105263158,1.65732289890582,3.4936630520444,1.29350255739677
"lowSynch","TAM",0.05,1,"TAM",10,0.349065075774268,2.83605708243472,0.510507080975192,2.83605708243472,0.510507080975192,6.86717630114155,0.56590796888238,7.37775487316427,0.539733450904133,0,NA,6.86735495647913,0.565582506579693,2.85494935512548,2.81828256241092,0.608449335056237,1.64352221686227,2.81847754610364,0.608410166454613,1.64362802454025,3.14257118963301,0.369207787508954,0.35016690065541,1,0.95,0.9,0.025,0.95625,0.298684210526316,0.636842105263158,0.378947368421053,0.659210526315789,0.157894736842105,0.421052631578947,0.0526315789473684,0.947368421052632,0.422368421052632,1.98153006189524,4.90099573395768,1.69756484796537
